matchid,date,player_name
Matches/MatchScorecard_T20.asp?MatchCode=0695,2018-06-29,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0693,2018-06-27,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0704,2018-07-06,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0671,2018-03-06,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0677,2018-03-18,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0675,2018-03-14,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0699,2018-07-03,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0670,2018-02-24,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0669,2018-02-21,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0667,2018-02-18,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0607,2017-01-29,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0606,2017-01-26,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0608,2017-02-01,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0510,2016-02-12,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0509,2016-02-09,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0534,2016-03-06,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0569,2016-03-31,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0566,2016-03-27,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0560,2016-03-23,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0554,2016-03-19,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0548,2016-03-15,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0530,2016-03-03,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0525,2016-02-27,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0522,2016-02-24,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0511,2016-02-14,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0501,2016-01-31,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0499,2016-01-29,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0498,2016-01-26,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0528,2016-03-01,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0469,2015-10-05,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0468,2015-10-02,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0411,2014-09-07,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0406,2014-04-06,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0405,2014-04-04,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0399,2014-03-30,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0395,2014-03-28,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0388,2014-03-23,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0384,2014-03-21,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0335,2013-10-10,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0301,2012-12-28,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0299,2012-12-25,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0297,2012-12-22,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0295,2012-12-20,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0264,2012-09-11,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0285,2012-09-30,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0281,2012-09-28,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0275,2012-09-23,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0268,2012-09-19,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0257,2012-08-07,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0244,2012-03-30,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0220,2012-02-03,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0289,2012-10-02,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0219,2012-02-01,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0216,2011-10-29,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0198,2011-01-09,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0206,2011-08-31,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0202,2011-06-04,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0183,2010-06-12,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0174,2010-05-11,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0170,2010-05-09,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0166,2010-05-07,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0184,2010-06-13,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0156,2010-05-02,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0154,2010-05-01,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0129,2009-12-12,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0106,2009-06-12,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0102,2009-06-10,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0083,2009-02-10,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0128,2009-12-09,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0114,2009-06-16,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0110,2009-06-14,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0094,2009-06-06,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0086,2009-02-27,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0085,2009-02-25,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0010,2006-12-01,Suresh Raina  (India)
Matches/MatchScorecard_T20.asp?MatchCode=1128,2020-03-10,Barry McCarthy  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=1073,2020-01-19,Barry McCarthy  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=1072,2020-01-18,Barry McCarthy  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=1071,2020-01-15,Barry McCarthy  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0686,2018-06-12,Barry McCarthy  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0689,2018-06-17,Barry McCarthy  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0690,2018-06-17,Barry McCarthy  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0688,2018-06-13,Barry McCarthy  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0615,2017-03-12,Barry McCarthy  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0614,2017-03-10,Barry McCarthy  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=1081,2020-02-02,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=1080,2020-01-31,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=1079,2020-01-29,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=1077,2020-01-26,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=1074,2020-01-24,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0736,2019-01-11,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=1054,2019-11-10,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0745,2019-02-10,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=1051,2019-11-08,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0744,2019-02-08,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0911,2019-09-06,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0742,2019-02-06,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=1043,2019-11-05,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=1040,2019-11-03,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0902,2019-09-03,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=1035,2019-11-01,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0901,2019-09-01,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0723,2018-10-31,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0726,2018-11-04,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0657,2018-02-03,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0653,2018-01-03,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0668,2018-02-21,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0665,2018-02-18,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0664,2018-02-16,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0662,2018-02-13,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0724,2018-11-02,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0656,2018-01-28,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0654,2018-01-22,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0652,2018-01-01,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0651,2017-12-29,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0647,2017-11-07,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0609,2017-02-17,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0645,2017-11-01,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0432,2015-06-23,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0357,2014-01-11,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0409,2014-07-06,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0408,2014-07-05,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0389,2014-03-24,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0386,2014-03-22,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0337,2013-11-06,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0293,2012-10-30,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0282,2012-09-29,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0278,2012-09-27,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0274,2012-09-23,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0270,2012-09-21,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0249,2012-06-30,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0225,2012-02-22,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0224,2012-02-19,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0223,2012-02-17,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0222,2012-02-14,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0286,2012-10-01,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0250,2012-07-01,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0197,2010-12-30,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0196,2010-12-28,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0195,2010-12-26,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0165,2010-05-06,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0182,2010-05-23,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0181,2010-05-22,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0152,2010-04-30,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0160,2010-05-04,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0133,2010-02-03,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0150,2010-02-28,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0124,2009-11-12,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0125,2009-11-13,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0086,2009-02-27,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0085,2009-02-25,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0084,2009-02-15,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0080,2008-12-28,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0079,2008-12-26,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0054,2008-02-07,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0053,2008-02-05,Tim Southee  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0573,2016-06-22,Ambati Rayudu  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0572,2016-06-20,Ambati Rayudu  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0571,2016-06-18,Ambati Rayudu  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0469,2015-10-05,Ambati Rayudu  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0468,2015-10-02,Ambati Rayudu  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0411,2014-09-07,Ambati Rayudu  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0675,2018-03-14,Mohammed Siraj  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0650,2017-12-24,Mohammed Siraj  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0646,2017-11-04,Mohammed Siraj  (India)
Matches/MatchScorecard_T20.asp?MatchCode=1122,2020-03-06,Brandon King  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=1119,2020-03-04,Brandon King  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=1060,2019-11-17,Brandon King  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=1059,2019-11-16,Brandon King  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=1057,2019-11-14,Brandon King  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=1067,2019-12-11,Brandon King  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=1065,2019-12-08,Brandon King  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=1063,2019-12-06,Brandon King  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=1082,2020-02-12,Tabraiz Shamsi  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=1109,2020-02-26,Tabraiz Shamsi  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=1091,2020-02-23,Tabraiz Shamsi  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=1089,2020-02-21,Tabraiz Shamsi  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=1087,2020-02-16,Tabraiz Shamsi  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=1084,2020-02-14,Tabraiz Shamsi  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0926,2019-09-22,Tabraiz Shamsi  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0921,2019-09-18,Tabraiz Shamsi  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0743,2019-02-06,Tabraiz Shamsi  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0781,2019-03-24,Tabraiz Shamsi  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0776,2019-03-22,Tabraiz Shamsi  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0741,2019-02-03,Tabraiz Shamsi  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0740,2019-02-01,Tabraiz Shamsi  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0716,2018-10-12,Tabraiz Shamsi  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0729,2018-11-17,Tabraiz Shamsi  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0715,2018-10-09,Tabraiz Shamsi  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0711,2018-08-14,Tabraiz Shamsi  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0670,2018-02-24,Tabraiz Shamsi  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0669,2018-02-21,Tabraiz Shamsi  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0667,2018-02-18,Tabraiz Shamsi  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0629,2017-06-23,Tabraiz Shamsi  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0628,2017-06-21,Tabraiz Shamsi  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=1081,2020-02-02,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=1080,2020-01-31,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=1079,2020-01-29,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=1077,2020-01-26,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=1074,2020-01-24,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0736,2019-01-11,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=1054,2019-11-10,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0745,2019-02-10,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=1051,2019-11-08,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0744,2019-02-08,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0911,2019-09-06,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0742,2019-02-06,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=1043,2019-11-05,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=1040,2019-11-03,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=1035,2019-11-01,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0901,2019-09-01,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0723,2018-10-31,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0726,2018-11-04,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0657,2018-02-03,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0668,2018-02-21,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0665,2018-02-18,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0664,2018-02-16,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0662,2018-02-13,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0724,2018-11-02,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0656,2018-01-28,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0654,2018-01-22,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0651,2017-12-29,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0489,2016-01-10,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0487,2016-01-07,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0568,2016-03-30,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0563,2016-03-26,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0558,2016-03-22,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0552,2016-03-18,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0548,2016-03-15,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0496,2016-01-22,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0492,2016-01-17,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0432,2015-06-23,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0357,2014-01-11,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0409,2014-07-06,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0421,2014-12-05,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0408,2014-07-05,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0420,2014-12-04,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0401,2014-03-31,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0396,2014-03-29,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0389,2014-03-24,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0386,2014-03-22,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0358,2014-01-15,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0305,2013-02-12,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0304,2013-02-09,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0322,2013-06-27,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0321,2013-06-25,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0337,2013-11-06,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0307,2013-02-15,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0264,2012-09-11,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0293,2012-10-30,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0282,2012-09-29,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0278,2012-09-27,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0274,2012-09-23,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0270,2012-09-21,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0249,2012-06-30,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0286,2012-10-01,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0215,2011-10-17,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0213,2011-10-15,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0197,2010-12-30,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0196,2010-12-28,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0195,2010-12-26,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0173,2010-05-10,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0168,2010-05-08,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0165,2010-05-06,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0182,2010-05-23,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0181,2010-05-22,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0152,2010-04-30,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0160,2010-05-04,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0133,2010-02-03,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0150,2010-02-28,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0149,2010-02-26,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0124,2009-11-12,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0125,2009-11-13,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0100,2009-06-09,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0113,2009-06-16,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0092,2009-06-06,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0123,2009-09-04,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0086,2009-02-27,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0085,2009-02-25,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0122,2009-09-02,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0080,2008-12-28,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0079,2008-12-26,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0054,2008-02-07,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0056,2008-06-13,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0053,2008-02-05,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0021,2007-09-12,Ross Taylor  (New Zealand)
